term,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc
0,12.29,833.83,3,87000.0,2,1,2,21.26,2001,0,18977.0,61.6,27.0,0.0
0,14.33,206.03,3,57000.0,2,1,2,5.56,2003,0,8812.0,96.8,13.0,0.0
1,24.99,469.53,2,80000.0,2,0,11,9.12,2005,0,0.0,0.0,7.0,0.0
0,22.2,136.91,3,12888.8,2,1,2,12.57,2009,0,6317.0,84.2,3.0,0.0
0,6.49,367.74,0,85000.0,1,1,1,13.14,2007,1,9902.0,34.4,35.0,3.0
0,22.7,107.95,3,38000.0,0,0,7,11.87,1985,0,575.0,31.9,10.0,0.0
0,11.67,661.14,0,55000.0,2,1,2,8.18,2003,1,3996.0,25.8,21.0,0.0
1,22.99,593.29,0,50000.0,1,1,2,29.93,2004,0,19961.0,58.2,16.0,2.0
1,17.76,252.64,0,100000.0,2,1,7,19.51,1982,0,23850.0,77.2,42.0,10.0
0,9.99,806.57,0,77000.0,1,1,1,18.95,1991,0,30208.0,62.5,45.0,3.0
0,6.03,456.54,0,43000.0,0,1,1,18.45,1996,0,5709.0,14.4,39.0,1.8139908160844136
0,7.99,162.93,0,60000.0,0,1,2,12.9,1987,1,7041.0,27.7,26.0,1.0
0,15.61,209.79,0,57000.0,2,1,2,4.32,1998,1,2086.0,24.5,46.0,3.0
0,20.49,942.83,0,50400.0,2,1,2,9.43,2002,0,973.0,4.8,23.0,5.0
0,6.89,770.68,2,94000.0,1,1,4,26.38,1999,0,9717.0,9.7,43.0,1.0
0,11.47,197.78,3,30000.0,2,1,2,12.24,2010,0,3546.0,44.9,8.0,0.0
1,24.5,464.95,3,48000.0,2,0,11,20.28,1993,0,15377.0,56.1,9.0,0.0
0,8.9,137.34,2,73000.0,0,1,7,18.89,1997,0,4131.0,66.6,33.0,5.0
1,19.99,344.35,0,99000.0,1,1,9,19.09,2000,0,22386.0,43.0,30.0,2.0
1,15.61,434.01,0,83000.0,1,1,2,29.45,2001,0,22876.0,80.5,29.0,1.0
1,23.43,426.58,3,30000.0,1,0,2,13.56,1999,0,9619.0,57.6,20.0,0.0
0,8.39,882.47,0,100000.0,1,1,2,26.92,2003,0,34733.0,50.0,36.0,3.0
0,14.09,344.79,3,30000.0,2,1,2,32.22,1996,0,17880.0,90.3,19.0,0.0
0,14.65,491.55,3,28650.0,0,1,1,19.94,2005,0,14332.0,82.4,13.0,0.0
0,13.05,101.16,3,30000.0,1,1,2,30.4,2004,0,5156.0,69.7,11.0,0.0
0,11.44,197.69,0,45000.0,1,1,7,16.59,2001,0,7831.0,52.9,27.0,0.0
1,14.48,251.65,2,48000.0,0,1,2,20.44,2001,0,3787.0,94.7,34.0,2.0
0,14.09,102.67,0,38517.6,1,0,4,14.3,1986,0,10242.0,90.6,21.0,3.0
0,15.61,349.65,0,58000.0,1,1,9,19.93,1991,1,5924.0,21.0,21.0,3.0
0,7.9,563.23,3,86400.0,2,1,2,18.01,2004,0,17927.0,67.4,23.0,0.0
0,7.9,208.09,0,109000.0,0,1,2,18.68,1990,0,42263.0,59.3,25.0,6.0
1,10.37,642.89,0,180000.0,1,1,2,6.15,1992,0,19115.0,30.1,28.0,1.8139908160844136
0,14.46,172.01,3,100000.0,2,1,0,11.63,2001,0,15950.0,64.8,27.0,0.0
1,18.99,778.06,2,122000.0,2,0,2,30.37,1996,0,49375.0,90.3,46.0,2.0
0,11.14,492.08,3,72000.0,2,1,2,11.78,2003,0,9752.0,33.7,36.0,6.0
0,12.99,242.57,3,189000.0,1,1,2,3.63,1999,1,14959.0,32.5,24.0,2.0
0,14.33,416.35,2,185000.0,1,0,2,2.13,2001,1,5017.0,55.1,31.0,3.0
0,7.89,312.86,0,90000.0,0,1,2,20.83,1988,0,10777.0,62.3,32.0,2.0
1,14.65,472.14,0,69000.0,2,0,2,26.21,1996,0,47182.0,69.8,48.0,7.0
0,12.69,100.64,0,75000.0,2,0,4,19.57,2005,0,12680.0,94.6,27.0,4.0
0,12.29,433.59,3,70000.0,0,1,2,15.24,2000,0,20280.0,67.0,25.0,0.0
0,10.99,347.8,3,35000.0,1,1,2,19.61,1998,0,13187.0,40.3,19.0,0.0
0,20.5,224.52,0,50000.0,2,1,2,21.6,1997,1,7097.0,52.6,18.0,2.0
1,15.22,430.31,0,53000.0,2,1,1,8.31,1994,0,10222.0,73.0,29.0,7.0
0,10.99,576.12,0,65000.0,0,1,2,7.81,2001,0,18673.0,43.5,18.0,2.0
0,15.61,126.75,0,105000.0,1,1,2,20.7,2005,0,1220.0,76.2,42.0,1.0
0,12.99,202.14,0,45000.0,1,1,2,10.45,1995,1,4892.0,67.9,21.0,1.0
1,19.24,593.16,0,60000.0,1,1,2,18.72,2004,1,8453.0,72.2,22.0,4.0
0,8.67,158.24,3,28000.0,2,1,2,31.42,1980,1,7555.0,67.5,20.0,1.0
0,17.57,145.55,3,38000.0,2,1,2,16.33,2003,0,3256.0,59.0,7.0,0.0
0,6.92,268.32,0,66250.0,2,1,13,9.4,2001,0,3656.0,24.1,10.0,1.8139908160844136
0,15.31,348.18,2,49417.16,1,1,2,4.18,1987,1,6912.0,49.7,14.0,0.0
1,12.69,361.52,0,65000.0,0,1,2,14.51,2004,0,17036.0,75.7,28.0,1.0
0,10.99,163.67,3,28496.0,0,0,1,13.65,1999,1,4089.0,24.8,18.0,2.0
0,14.33,182.0,3,60000.0,0,1,2,15.82,2003,0,15018.0,74.3,33.0,0.0
1,19.99,264.89,3,32000.0,1,1,2,10.5,2009,0,6288.0,74.0,18.0,0.0
0,16.29,353.01,3,100000.0,2,1,2,3.71,2006,0,13599.0,95.8,6.0,0.0
0,10.16,502.93,3,100000.0,2,1,2,9.88,2007,0,11555.0,59.3,17.0,0.0
0,13.11,404.97,2,70000.0,0,1,1,14.78,1989,0,10619.0,87.0,27.0,1.0
0,14.98,415.87,0,190000.0,2,1,2,11.12,1999,1,14724.0,95.0,23.0,1.0
0,5.32,602.3,3,200000.0,1,1,2,5.0,2006,0,7779.0,28.7,23.0,0.0
1,17.86,253.18,0,75000.0,1,1,7,26.0,1996,0,34020.0,95.6,40.0,3.0
0,16.49,402.67,0,50000.0,0,1,2,27.68,2000,0,402.0,44.7,21.0,1.0
0,7.9,312.91,2,91000.0,0,1,9,20.12,1990,0,45823.0,54.3,16.0,2.0
1,16.99,377.06,3,33000.0,1,1,1,20.4,2002,0,6563.0,40.5,24.0,0.0
0,7.9,500.65,3,90400.0,0,1,2,23.72,2003,0,3946.0,22.4,42.0,1.0
1,9.99,286.77,0,122000.0,2,0,2,27.43,1988,0,30009.0,50.9,40.0,2.0
0,16.29,353.01,0,43000.0,1,1,2,34.19,2003,0,15837.0,66.3,25.0,0.0
0,7.9,219.04,0,85000.0,0,1,9,13.23,1996,0,16783.0,37.5,34.0,1.0
0,14.33,412.06,3,95000.0,1,1,2,14.34,2001,0,21047.0,87.0,17.0,0.0
0,7.89,125.15,0,90000.0,2,1,2,17.59,1999,0,3196.0,9.9,53.0,3.0
0,12.69,167.73,3,19200.0,2,1,1,11.0,2004,0,7052.0,34.9,5.0,0.0
0,9.99,258.1,3,30000.0,1,0,1,17.56,2005,0,9532.0,54.8,19.0,0.0
0,16.29,247.11,0,140000.0,2,1,0,6.09,2004,0,12882.0,89.7,19.0,4.0
0,11.53,692.8,0,87335.0,2,1,2,23.8,1988,0,19625.0,53.0,25.0,1.0
0,14.33,491.04,0,60000.0,0,1,2,21.0,1999,0,14104.0,89.3,18.0,1.0
0,9.17,510.07,0,100000.0,0,0,1,33.4,1988,0,41266.0,62.4,32.0,6.0
1,14.49,458.7,0,50000.0,2,1,4,4.46,1998,0,9901.0,16.2,38.0,3.0
0,12.99,163.4,0,62000.0,0,0,1,6.83,1996,1,497.0,31.0,20.0,3.0
0,8.9,76.21,3,56000.0,0,1,2,6.19,1996,0,12690.0,60.7,32.0,0.0
0,12.49,150.52,2,50000.0,2,1,2,29.91,2003,0,2647.0,62.9,24.0,1.0
0,22.15,160.73,3,22272.88,1,0,1,15.95,2000,1,6408.0,35.2,25.0,2.0
1,19.47,628.8,0,112000.0,1,1,1,14.16,1995,0,43423.0,86.3,43.0,4.0
0,14.33,635.26,2,78000.0,1,1,1,20.56,1994,0,20260.0,79.5,26.0,1.0
0,12.29,166.77,3,13000.0,1,0,2,11.54,2009,0,3840.0,61.0,5.0,0.0
1,18.49,513.22,0,89200.0,2,1,2,14.0,2001,0,20332.0,71.6,31.0,2.0
1,20.5,267.73,0,52000.0,1,0,4,18.36,2002,0,34310.0,59.6,20.0,3.0
0,9.16,165.75,0,89835.0,1,1,1,19.09,2003,0,16981.0,54.8,33.0,2.0
0,13.18,540.5,3,73000.0,2,0,2,17.43,1997,0,12812.0,60.7,35.0,3.0
1,12.69,361.52,0,72800.0,1,1,2,22.42,2000,1,12463.0,55.4,38.0,1.0
0,12.85,168.11,3,55000.0,0,1,2,19.13,1999,0,11296.0,42.5,63.0,0.0
1,13.11,684.29,0,200000.0,2,1,2,11.39,1990,0,19799.0,43.5,26.0,7.0
0,7.89,375.43,3,65000.0,0,1,1,20.85,2007,0,16440.0,54.4,32.0,0.0
0,16.99,249.54,3,31000.0,1,0,2,21.6,2010,0,5925.0,55.9,7.0,0.0
0,19.05,220.09,3,62390.0,1,1,8,23.13,2003,0,10134.0,71.9,15.0,0.0
0,7.9,312.91,3,33000.0,0,1,2,27.67,2006,0,10106.0,72.2,17.0,0.0
0,19.05,862.02,0,60000.0,2,1,1,17.8,1995,0,18299.0,73.2,18.0,4.0
1,16.29,342.62,0,65000.0,1,0,4,20.85,2001,0,9810.0,53.0,20.0,1.0
0,15.31,348.18,0,120000.0,1,1,2,2.04,2002,0,6450.0,92.1,4.0,0.0
0,13.66,340.13,0,75000.0,0,1,2,26.37,1995,0,38410.0,91.9,36.0,6.0
0,6.03,106.53,3,18000.0,0,1,11,12.2,1988,0,2339.0,15.4,10.0,1.8139908160844136
0,17.27,89.47,0,70000.0,1,1,9,11.34,1999,0,14122.0,92.3,29.0,2.0
0,9.17,497.32,0,136000.0,0,1,1,12.3,2003,0,27815.0,78.8,25.0,2.0
0,14.49,103.25,3,57218.0,1,0,9,23.99,1971,0,18764.0,92.4,28.0,0.0
0,6.92,154.21,3,44490.0,1,1,1,21.63,1993,1,3467.0,16.7,37.0,0.0
0,12.99,404.27,3,40000.0,1,1,2,8.43,2008,0,8632.0,88.1,14.0,0.0
0,16.55,248.01,0,24000.0,2,0,2,28.95,2005,0,2307.0,23.1,14.0,2.0
0,7.9,300.39,0,40000.0,1,1,2,20.25,1998,0,9965.0,40.8,36.0,2.0
0,7.39,434.79,0,59000.0,2,1,2,14.91,1997,0,18124.0,44.8,18.0,2.0
0,12.99,202.14,0,40000.0,0,1,9,16.65,2007,0,6379.0,36.9,14.0,1.0
1,9.8,507.58,0,75000.0,1,1,2,7.25,2005,0,21955.0,46.1,43.0,2.0
0,13.44,525.55,3,67310.0,1,1,2,18.93,2004,0,15231.0,32.1,41.0,0.0
1,18.24,663.63,0,71422.0,2,1,2,18.48,1996,0,18255.0,65.4,37.0,8.0
0,11.14,557.69,0,40000.0,2,1,2,27.6,1998,0,22282.0,51.7,33.0,2.0
0,10.99,353.53,0,70000.0,0,1,2,15.42,1999,0,8465.0,58.8,31.0,2.0
0,18.24,451.6,0,80000.0,1,1,2,24.23,2001,0,12573.0,80.6,28.0,3.0
0,12.99,404.27,0,50000.0,1,1,1,9.91,1985,1,12857.0,47.3,33.0,3.0
0,14.31,171.65,3,18000.0,1,1,2,36.0,2009,0,4862.0,64.0,10.0,0.0
1,15.22,382.49,0,52000.0,2,1,0,2.79,1987,0,2088.0,28.2,24.0,4.0
1,16.29,411.14,0,155000.0,2,1,9,9.4,1995,0,23890.0,83.8,39.0,10.0
1,20.49,881.99,0,75000.0,2,1,1,31.71,2004,0,19997.0,66.2,35.0,4.0
0,6.24,366.37,0,40612.0,2,1,1,17.05,2001,0,14866.0,21.6,42.0,5.0
0,11.99,664.2,3,61000.0,2,1,2,28.74,2003,0,19169.0,71.5,24.0,2.0
0,12.73,169.51,3,50000.0,0,1,1,20.52,1999,0,22485.0,70.0,33.0,1.8139908160844136
0,6.03,298.27,3,62000.0,0,1,2,19.92,1991,0,13742.0,39.0,16.0,0.0
1,11.67,264.94,2,46000.0,2,0,4,30.31,1997,0,1495.0,11.0,42.0,0.0
0,20.31,597.15,2,55000.0,0,1,9,12.61,2002,0,30679.0,86.9,12.0,0.0
1,20.2,625.23,0,140000.0,2,1,2,15.27,1994,0,6906.0,73.5,21.0,5.0
0,15.31,763.37,3,55000.0,1,1,2,11.62,2002,0,15810.0,68.7,23.0,3.0
0,12.49,468.29,3,80000.0,1,1,2,11.13,2001,0,4009.0,19.0,18.0,2.0
1,22.99,947.01,3,80000.0,2,1,1,15.82,2003,0,33815.0,79.6,11.0,0.0
0,11.99,332.1,0,67000.0,2,1,2,18.25,2001,1,11739.0,50.8,30.0,1.0
0,7.62,218.13,3,43000.0,0,1,2,14.12,2003,0,4893.0,52.6,61.0,0.0
1,9.75,709.78,0,120000.0,2,1,2,24.02,1989,0,11094.0,8.6,36.0,2.0
0,7.69,233.96,3,42000.0,0,1,2,15.97,1997,0,9004.0,22.1,28.0,1.0
0,12.99,673.79,0,52000.0,2,1,2,24.23,1994,0,20579.0,86.8,38.0,4.0
1,16.55,369.17,2,130000.0,2,0,2,24.8,1999,0,8824.0,15.1,60.0,11.0
0,11.99,398.52,0,105000.0,2,1,9,29.51,1994,0,79476.0,13.9,46.0,4.0
0,11.14,229.64,3,50000.0,0,1,2,8.47,1998,0,4705.0,26.4,34.0,3.0
1,19.52,157.37,0,70000.0,2,0,12,23.5,2002,1,6726.0,56.5,15.0,2.0
1,20.2,798.16,0,95000.0,2,0,2,19.48,2003,1,1221.0,3.9,25.0,1.0
0,10.75,195.73,2,68000.0,1,1,2,10.64,2005,0,9536.0,18.7,21.0,0.0
1,17.57,251.61,3,48000.0,1,1,2,14.25,2001,0,2367.0,21.9,25.0,0.0
0,6.39,489.59,0,68000.0,0,1,2,29.35,1993,0,17039.0,41.4,25.0,1.0
1,17.99,431.6,3,85000.0,2,1,2,10.97,2000,0,4437.0,73.9,11.0,1.8139908160844136
0,9.17,159.4,2,45000.0,0,1,2,25.17,2002,0,2384.0,7.1,14.0,0.0
1,10.49,378.21,0,98000.0,1,1,2,19.83,2006,0,21778.0,60.7,20.0,1.0
0,10.99,883.82,3,115000.0,2,1,2,18.46,2001,0,77098.0,55.0,38.0,2.0
0,11.67,462.8,3,50000.0,2,1,2,28.47,1998,0,20937.0,60.5,22.0,0.0
0,16.7,710.03,3,60504.0,2,1,2,20.94,1993,0,28332.0,81.2,16.0,1.8139908160844136
0,16.29,282.41,3,53500.0,0,1,2,6.5,2003,0,6805.0,61.3,9.0,0.0
0,18.84,273.4,3,25000.0,1,1,2,3.79,2008,0,2575.0,38.4,27.0,0.0
0,15.05,156.12,3,33000.0,1,1,0,11.78,2000,0,6063.0,49.3,31.0,1.8139908160844136
0,10.99,327.34,0,80000.0,1,0,2,29.27,2000,0,16998.0,66.4,45.0,5.0
0,12.29,500.3,0,50000.0,1,1,1,14.91,1999,0,22384.0,68.2,39.0,1.0
0,7.62,747.88,0,140000.0,1,1,2,13.68,1998,0,20897.0,35.8,22.0,2.0
0,9.67,385.35,3,60000.0,0,1,1,6.1,2004,0,10147.0,56.1,17.0,0.0
1,14.65,472.14,3,65000.0,1,1,2,25.55,2010,0,20687.0,75.5,19.0,0.0
0,11.67,236.36,0,77000.0,0,1,4,20.53,1987,0,48496.0,74.6,15.0,2.0
0,6.49,306.45,0,72000.0,0,1,1,13.53,2003,0,12144.0,67.8,21.0,5.0
1,25.8,521.15,2,65000.0,0,1,4,19.46,1992,0,15534.0,31.4,35.0,5.0
0,10.99,828.17,3,95000.0,2,0,11,1.68,1997,0,6061.0,19.7,42.0,1.8139908160844136
1,18.55,565.26,2,108000.0,2,1,1,17.37,2003,0,35857.0,60.6,32.0,1.0
0,21.49,137.49,3,14000.0,2,0,2,21.26,2003,1,6829.0,79.4,9.0,0.0
0,8.49,469.5,3,51000.0,2,1,2,23.48,1988,0,20706.0,46.5,21.0,1.8139908160844136
0,15.31,348.18,3,78240.0,1,1,2,16.29,1993,0,11215.0,79.5,23.0,3.0
0,11.67,644.61,3,85000.0,2,1,2,13.64,1990,0,10642.0,33.3,30.0,3.0
0,12.99,471.65,2,110759.0,0,1,2,14.98,1991,0,20552.0,84.9,34.0,6.0
1,7.88,150.64,3,35000.0,0,1,1,12.45,2005,0,6543.0,27.0,12.0,1.8139908160844136
0,14.98,587.42,3,38596.0,0,1,1,20.12,2006,0,19398.0,83.3,23.0,0.0
0,19.52,255.67,3,50000.0,2,0,9,32.17,2000,1,7337.0,43.0,35.0,5.0
0,7.88,550.55,0,108928.8,2,1,2,15.86,1988,0,24542.0,30.3,51.0,1.8139908160844136
0,12.35,133.53,3,22000.0,2,1,2,2.18,2005,0,759.0,6.4,21.0,0.0
1,17.27,549.96,0,80900.0,2,1,2,25.2,2002,0,24144.0,83.8,13.0,1.0
0,6.49,398.38,0,75000.0,1,1,2,12.74,2003,0,8597.0,20.5,27.0,3.0
0,15.61,244.76,0,60000.0,1,1,2,16.08,2000,1,10851.0,87.5,16.0,2.0
0,14.27,411.71,0,85000.0,1,1,4,8.15,1998,0,0.0,33.14,13.0,1.8139908160844136
0,17.57,690.89,3,72000.0,1,1,2,20.78,1994,0,19245.0,60.5,23.0,0.0
0,14.98,519.84,0,84000.0,1,1,2,10.6,1997,0,16572.0,50.7,23.0,5.0
0,11.14,328.06,0,106000.0,0,1,2,13.44,2006,0,12621.0,64.1,14.0,2.0
0,12.99,144.87,3,22000.0,1,1,1,27.77,2012,0,4873.0,73.8,7.0,0.0
1,16.02,486.58,2,60000.0,2,1,2,20.44,1992,0,14363.0,33.8,18.0,1.8139908160844136
0,12.99,242.57,3,41600.0,0,0,2,13.21,2008,0,6937.0,71.5,10.0,0.0
0,15.1,173.58,3,75000.0,1,1,7,7.98,1997,0,11193.0,23.3,29.0,0.0
0,13.99,785.98,3,110000.0,1,1,2,6.31,2004,0,15773.0,44.4,46.0,3.0
0,10.99,491.01,0,75000.0,0,1,2,22.43,2000,0,24278.0,84.0,56.0,2.0
0,11.49,527.55,3,55000.0,1,1,2,9.03,1999,0,16930.0,75.9,12.0,0.0
0,13.67,816.43,0,123000.0,1,1,2,22.57,2003,0,16876.0,31.7,61.0,2.0
0,16.99,285.19,0,75000.0,0,1,2,10.64,1987,1,4067.0,88.4,28.0,3.0
0,14.98,349.16,3,31000.0,2,1,6,30.93,2005,0,7070.0,77.7,20.0,0.0
1,27.88,695.83,0,70000.0,2,0,2,21.12,2001,0,15768.0,93.9,11.0,1.0
1,16.99,298.17,0,60000.0,2,1,2,30.58,1997,1,3375.0,84.4,21.0,9.0
1,15.61,723.34,0,110000.0,1,0,2,20.11,1985,0,32498.0,65.5,39.0,5.0
0,17.57,160.82,0,35000.0,2,1,9,2.95,2001,0,3804.0,36.9,22.0,3.0
0,15.31,278.54,0,35000.0,2,1,1,14.02,2004,0,13784.0,71.8,14.0,1.0
0,12.35,801.17,0,175000.0,2,1,1,7.06,1992,0,8919.0,64.6,31.0,6.0
1,14.27,421.36,3,36000.0,2,0,2,13.67,1994,0,10423.0,39.0,35.0,1.8139908160844136
0,18.25,870.68,0,100000.0,2,0,2,9.0,1998,0,22294.0,85.7,38.0,6.0
1,12.99,272.98,2,52000.0,2,1,2,33.03,1994,0,10691.0,77.5,64.0,0.0
0,6.03,821.76,3,72000.0,1,1,2,23.48,1986,0,6017.0,18.1,16.0,0.0
0,11.49,898.47,0,121265.0,2,1,2,15.41,1990,0,17385.0,41.2,40.0,0.0
0,14.47,619.32,0,75000.0,2,0,2,15.14,1996,1,7110.0,43.6,22.0,1.0
0,9.91,193.35,0,24000.0,2,0,2,5.6,1994,0,3866.0,72.9,12.0,1.8139908160844136
0,12.12,532.35,0,46890.0,2,1,1,18.22,1998,1,13107.0,78.0,22.0,4.0
1,21.48,711.11,0,101000.0,2,1,2,11.8,2000,0,6712.0,59.9,27.0,6.0
0,6.62,694.68,0,99000.0,2,1,2,6.59,1997,0,11590.0,37.3,19.0,3.0
0,7.88,473.91,0,72000.0,2,1,11,7.4,1997,0,48609.0,5.4,21.0,1.8139908160844136
0,10.16,207.0,3,53000.0,1,1,2,12.49,2001,0,6716.0,20.2,41.0,0.0
0,8.9,889.09,0,125000.0,2,1,1,11.49,2000,1,45783.0,74.2,20.0,3.0
1,18.25,307.64,0,115000.0,2,1,9,19.41,2000,0,3431.0,85.8,27.0,0.0
1,15.8,387.4,0,49200.0,2,1,2,10.02,2005,0,12004.0,38.7,21.0,1.0
1,8.9,331.36,0,98000.0,0,1,4,8.89,1971,0,1343.0,7.2,26.0,5.0
0,6.03,91.31,2,70000.0,1,1,4,6.73,1990,0,1308.0,1.7,15.0,2.0
0,14.49,554.1,3,80000.0,1,1,1,11.66,2004,1,12999.0,54.2,26.0,2.0
1,13.49,230.05,3,178548.0,1,1,9,8.46,2000,0,2414.0,3.3,23.0,1.8139908160844136
0,10.64,260.55,0,150000.0,1,1,2,8.69,1994,0,10158.0,32.2,32.0,1.0
0,7.9,657.1,0,68008.0,1,1,1,24.09,1974,0,34092.0,50.5,28.0,3.0
0,9.17,133.9,3,50000.0,2,1,1,23.14,2003,0,2565.0,11.0,37.0,0.0
0,12.12,804.35,0,120000.0,2,1,2,9.09,1989,0,33873.0,79.9,38.0,6.0
0,13.53,244.44,2,54000.0,1,1,1,20.91,2003,0,4210.0,105.2,26.0,2.0
0,15.88,421.18,0,80000.0,0,0,2,22.47,2001,0,14412.0,49.4,23.0,2.0
1,17.57,679.33,2,85000.0,2,1,2,7.99,1995,0,4522.0,59.5,24.0,6.0
0,6.49,367.74,0,86000.0,0,1,1,5.32,1987,0,18885.0,29.9,22.0,3.0
0,7.89,250.29,0,90000.0,1,1,1,13.67,2001,1,13886.0,65.2,27.0,0.0
0,14.64,165.55,3,40000.0,2,1,2,10.05,1974,1,2301.0,23.0,25.0,6.0
0,6.62,761.46,0,80000.0,0,1,2,14.67,1995,0,41571.0,43.4,17.0,3.0
0,10.99,513.93,3,35000.0,0,1,1,18.35,1999,0,8147.0,42.4,20.0,1.0
0,14.33,515.08,3,105000.0,1,1,8,8.19,2001,0,9939.0,82.1,12.0,0.0
1,18.55,642.34,3,200000.0,2,1,11,9.18,1995,0,21202.0,47.1,16.0,1.8139908160844136
0,8.9,571.56,0,44720.0,2,0,2,17.52,2005,0,15099.0,34.2,35.0,4.0
0,11.99,763.82,0,101000.0,1,1,1,15.57,1991,0,16568.0,73.0,22.0,4.0
0,12.69,1006.35,3,125000.0,2,1,2,8.61,1985,0,21071.0,92.4,30.0,0.0
0,11.14,656.11,3,45000.0,2,0,1,26.37,1992,0,24324.0,42.7,34.0,1.0
1,13.67,692.93,0,88500.0,1,1,4,11.4,2002,0,2613.0,3.6,28.0,6.0
0,11.49,158.27,0,40000.0,1,1,1,22.26,2005,0,4524.0,25.3,18.0,0.0
0,8.88,476.16,3,87000.0,2,0,1,11.03,1999,0,10544.0,65.5,22.0,1.8139908160844136
0,12.12,334.39,3,28800.0,2,1,2,28.67,2002,0,20571.0,78.2,11.0,0.0
0,17.57,287.5,2,110000.0,2,0,2,26.45,1998,0,56028.0,90.7,51.0,16.0
0,10.16,517.48,3,110000.0,2,1,2,11.18,1998,0,14428.0,38.5,24.0,0.0
0,12.99,166.77,2,23000.0,2,1,2,27.23,1998,0,10160.0,59.1,38.0,0.0
0,13.99,290.47,3,120000.0,1,1,2,10.75,2002,1,2801.0,77.8,16.0,0.0
0,14.65,287.17,0,64000.0,1,1,2,18.98,2002,0,14539.0,70.2,32.0,0.0
0,6.03,700.02,0,63000.0,2,1,1,19.95,2000,0,20756.0,72.8,22.0,1.0
0,10.99,327.34,3,70000.0,1,1,2,15.65,2005,0,8123.0,37.8,19.0,0.0
0,6.03,106.53,3,55000.0,0,1,2,15.45,1992,0,3307.0,19.2,21.0,0.0
1,17.49,502.34,0,48500.0,2,1,2,13.98,2000,1,14323.0,47.2,36.0,1.8139908160844136
0,10.37,194.65,3,114000.0,2,1,1,7.02,1987,0,5591.0,78.3,13.0,1.8139908160844136
0,9.71,481.97,0,81000.0,1,1,1,23.55,1999,0,28555.0,68.8,23.0,4.0
1,17.57,415.15,0,70000.0,1,0,2,20.97,1990,1,7543.0,32.2,39.0,3.0
1,19.19,500.07,3,60000.0,1,0,2,22.94,2005,0,12855.0,68.4,13.0,0.0
0,17.49,86.16,3,13440.0,2,0,9,8.21,2007,0,1069.0,97.2,4.0,1.8139908160844136
0,15.8,175.3,0,60000.0,1,1,2,10.46,2001,1,2233.0,27.2,25.0,0.0
0,6.03,365.23,0,100000.0,0,1,2,10.5,1987,0,18099.0,55.2,27.0,1.0
0,7.51,326.65,3,29000.0,0,1,8,7.24,2001,0,4124.0,15.0,24.0,1.8139908160844136
0,17.76,592.73,3,40000.0,2,0,2,16.26,1990,0,7733.0,57.7,27.0,0.0
0,16.55,177.15,3,20000.0,1,1,9,25.54,2012,0,8908.0,57.8,13.0,0.0
0,14.49,192.74,0,25000.0,1,1,2,18.04,2011,0,4019.0,48.4,8.0,1.0
0,15.41,976.27,0,120000.0,2,1,11,23.52,2001,0,47487.0,81.2,21.0,8.0
0,16.78,266.58,0,60000.0,2,1,12,22.94,1989,0,7622.0,14.1,33.0,2.0
1,9.75,295.74,0,54000.0,2,0,1,12.47,2003,0,11779.0,45.0,20.0,1.0
1,19.52,437.35,3,80000.0,1,1,2,4.74,2009,0,3321.0,46.8,16.0,0.0
1,16.2,244.25,0,52500.0,2,1,2,16.32,1996,0,17338.0,53.2,21.0,1.0
0,10.16,161.72,0,130000.0,0,1,4,11.12,2000,0,30919.0,41.7,32.0,3.0
1,18.24,492.62,0,46100.0,0,1,2,34.31,1987,0,25956.0,62.8,54.0,0.0
0,10.99,523.75,2,54000.0,0,1,2,21.49,1994,0,31536.0,80.0,24.0,1.0
0,9.99,322.63,0,114000.0,2,1,2,27.77,1986,0,3458.0,48.7,19.0,2.0
0,12.12,665.44,3,75000.0,0,1,2,14.03,1994,0,6733.0,80.2,24.0,1.0
1,15.41,288.07,0,36192.0,1,1,1,33.65,2001,0,14729.0,61.1,32.0,0.0
0,9.17,191.28,0,80000.0,0,1,9,20.65,2004,0,9343.0,27.1,19.0,2.0
0,11.14,311.65,0,130000.0,0,1,1,8.74,1994,0,17622.0,60.0,17.0,1.0
1,18.55,359.72,2,70000.0,1,1,7,8.61,2007,0,11150.0,24.7,19.0,0.0
0,12.99,606.41,0,95000.0,1,1,2,17.09,2001,1,9484.0,68.2,13.0,2.0
0,8.18,408.46,0,195000.0,0,0,2,14.44,1995,1,4188.0,32.5,30.0,2.0
0,9.67,154.14,0,32000.0,2,1,2,28.02,2000,0,16996.0,76.6,28.0,2.0
0,17.76,252.23,0,88000.0,1,1,2,21.55,1998,0,8486.0,67.9,17.0,2.0
1,12.29,358.83,2,50000.0,1,0,1,31.49,2002,0,30969.0,58.3,23.0,3.0
1,23.4,426.32,0,39000.0,2,0,2,18.68,1995,0,6099.0,70.9,15.0,1.0
0,12.59,167.49,0,35000.0,1,1,4,5.49,2010,0,4295.0,40.1,6.0,0.0
0,12.49,200.7,2,46000.0,0,1,2,29.19,2001,0,6346.0,38.2,52.0,0.0
0,13.35,365.72,2,35000.0,1,0,1,27.71,1988,0,18091.0,43.8,29.0,0.0
0,6.03,395.67,2,38000.0,0,1,1,26.27,1999,0,8685.0,27.1,21.0,1.0
